ZaporednaStevilkaPN;KlasifikacijaNesrece;UpravnaEnotaStoritve;DatumPN;UraPN;VNaselju;Lokacija;VrstaCesteNaselja;SifraCesteNaselja;TekstCesteNaselja;SifraOdsekaUlice;TekstOdsekaUlice;StacionazaDogodka;OpisKraja;VzrokNesrece;TipNesrece;VremenskeOkoliscine;StanjePrometa;StanjeVozisca;VrstaVozisca;GeoKoordinataX;GeoKoordinataY;ZaporednaStevilkaOsebeVPN;Povzrocitelj;Starost;Spol;UEStalnegaPrebivalisca;Drzavljanstvo;PoskodbaUdelezenca;VrstaUdelezenca;UporabaVarnostnegaPasu;VozniskiStazVLetih;VozniskiStazVMesecih;VrednostAlkotesta;VrednostStrokovnegaPregleda
7918;Z MATERIALNO ŠKODO;PTUJ;06.06.2025;4;DA;NASELJE;NASELJE BREZ ULIÈNEGA SISTEMA;42002;APAÈE-KIDRIÈEVO;0;NI ODSEKOV;307;CESTA;OSTALO;POVOŽENJE ŽIVALI;JASNO;REDEK;SUHO;ASFALT;139200;561839;1;UDELEŽENEC;40;MOŠKI;PTUJ;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;22;10;,00;,00
7919;Z MATERIALNO ŠKODO;KOPER;11.06.2025;17;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;17042;KOPER;00049;LJUBLJANSKA CESTA;2;KROŽNO KRIŽIŠÈE;OSTALO;OSTALO;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;45332;400991;1;UDELEŽENEC;40;MOŠKI;KOPER;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;NEZNANO;0;0;,00;,00
7920;Z MATERIALNO ŠKODO;RADOVLJICA;11.06.2025;15;DA;NASELJE;NASELJE BREZ ULIÈNEGA SISTEMA;44088;ZAPUŽE-RADOVLJICA;0;NI ODSEKOV;3;CESTA;PREMIKI Z VOZILOM;BOÈNO TRÈENJE;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;136498;437758;1;POVZROÈITELJ;27;MOŠKI;RADOVLJICA;SLOVENIJA;BREZ POŠKODBE;VOZNIK DELOVNEGA STROJA;NEZNANO;08;01;,50;,00
7920;Z MATERIALNO ŠKODO;RADOVLJICA;11.06.2025;15;DA;NASELJE;NASELJE BREZ ULIÈNEGA SISTEMA;44088;ZAPUŽE-RADOVLJICA;0;NI ODSEKOV;3;CESTA;PREMIKI Z VOZILOM;BOÈNO TRÈENJE;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;136498;437758;2;UDELEŽENEC;29;ŽENSKI;ŠKOFJA LOKA;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;10;10;,00;,00
7921;Z LAŽJO TELESNO POŠKODBO;NOVA GORICA;29.05.2025;7;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;37089;PRISTAVA-NOVA GORICA;00003;ULICA P. TOMAŽIÈA;46;KOLESAR. ST. ALI PLOÈNIK;NEPRILAGOJENA HITROST;PREVRNITEV VOZILA;JASNO;REDEK;MOKRO;ASFALT;90992;394099;1;POVZROÈITELJ;56;MOŠKI;NOVA GORICA;SLOVENIJA;LAŽJA TELESNA POŠKODBA;KOLESAR;DA;0;0;,00;,00
7922;Z MATERIALNO ŠKODO;MOZIRJE;02.06.2025;14;NE;CESTA;REGIONALNA CESTA III. REDA;00697;NAZARJE - GORNJI GRAD;05514;NAZARJE-GORNJI GRAD;300;CESTA;NEUSTREZNA VARNOSTNA RAZDALJA;TRÈENJE V STOJEÈE / PARKIRANO VOZILO;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;131137;496151;1;UDELEŽENEC;26;MOŠKI;SLOVENSKE KONJICE;KOSOVO;BREZ POŠKODBE;VOZNIK AVTOBUSA;DA;05;01;,00;,00
7922;Z MATERIALNO ŠKODO;MOZIRJE;02.06.2025;14;NE;CESTA;REGIONALNA CESTA III. REDA;00697;NAZARJE - GORNJI GRAD;05514;NAZARJE-GORNJI GRAD;300;CESTA;NEUSTREZNA VARNOSTNA RAZDALJA;TRÈENJE V STOJEÈE / PARKIRANO VOZILO;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;131137;496151;2;POVZROÈITELJ;19;MOŠKI;MOZIRJE;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;01;05;,00;,00
7923;Z MATERIALNO ŠKODO;ŠKOFJA LOKA;13.06.2025;7;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;53043;GORENJA VAS-GORENJA VAS-P;00008;SESTRANSKA VAS;41;CESTA;NEPRAVILNA STRAN / SMER VOŽNJE;TRÈENJE V OBJEKT;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;107558;433664;1;;-1;;;SLOVENIJA;;;;0;0;,00;,00
7923;Z MATERIALNO ŠKODO;ŠKOFJA LOKA;13.06.2025;7;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;53043;GORENJA VAS-GORENJA VAS-P;00008;SESTRANSKA VAS;41;CESTA;NEPRAVILNA STRAN / SMER VOŽNJE;TRÈENJE V OBJEKT;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;107558;433664;2;POVZROÈITELJ;18;ŽENSKI;;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;00;03;,00;,00
7924;Z LAŽJO TELESNO POŠKODBO;MARIBOR;07.06.2025;21;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;64033;MARIBOR;00454;RUŠKA CESTA;45;KOLESAR. ST. ALI PLOÈNIK;NEPRILAGOJENA HITROST;PREVRNITEV VOZILA;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;157545;548839;1;POVZROÈITELJ;20;ŽENSKI;MARIBOR;SLOVENIJA;LAŽJA TELESNA POŠKODBA;VOZNIK KOLESA S POMOŽNIM ELEKTRIÈNIM MOTORJEM;NE;01;00;,00;,00
7925;Z MATERIALNO ŠKODO;ŠENTJUR PRI CELJU;11.06.2025;14;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;52093;ŠENTJUR;00064;SVETINOVA ULICA;1;PARKIRNI PROSTOR;PREMIKI Z VOZILOM;OPLAŽENJE;JASNO;REDEK;SUHO;ASFALT;120377;530876;1;POVZROÈITELJ;84;MOŠKI;ŠENTJUR PRI CELJU;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;64;03;,00;,00
7925;Z MATERIALNO ŠKODO;ŠENTJUR PRI CELJU;11.06.2025;14;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;52093;ŠENTJUR;00064;SVETINOVA ULICA;1;PARKIRNI PROSTOR;PREMIKI Z VOZILOM;OPLAŽENJE;JASNO;REDEK;SUHO;ASFALT;120377;530876;2;UDELEŽENEC;23;ŽENSKI;ŠENTJUR PRI CELJU;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;04;07;,00;,00
7926;Z MATERIALNO ŠKODO;PESNICA;13.06.2025;6;DA;NASELJE;NASELJE BREZ ULIÈNEGA SISTEMA;65009;GRADIŠKA;0;NI ODSEKOV;9;CESTA;NEPRAVILNA STRAN / SMER VOŽNJE;BOÈNO TRÈENJE;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;163063;550241;1;POVZROÈITELJ;56;ŽENSKI;PESNICA;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;33;04;,00;,00
7927;Z MATERIALNO ŠKODO;MARIBOR;09.06.2025;14;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;64033;MARIBOR;00503;ŠPELINA ULICA;1;KRIŽIŠÈE;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;BOÈNO TRÈENJE;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;154821;550704;1;;-1;;MARIBOR;SLOVENIJA;;;;0;0;,00;,00
7927;Z MATERIALNO ŠKODO;MARIBOR;09.06.2025;14;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;64033;MARIBOR;00503;ŠPELINA ULICA;1;KRIŽIŠÈE;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;BOÈNO TRÈENJE;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;154821;550704;2;;-1;;MARIBOR;;;;;0;0;,00;,00
7927;Z MATERIALNO ŠKODO;MARIBOR;09.06.2025;14;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;64033;MARIBOR;00503;ŠPELINA ULICA;1;KRIŽIŠÈE;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;BOÈNO TRÈENJE;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;154821;550704;3;;-1;;MARIBOR;SLOVENIJA;;;;0;0;,00;,00
7927;Z MATERIALNO ŠKODO;MARIBOR;09.06.2025;14;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;64033;MARIBOR;00503;ŠPELINA ULICA;1;KRIŽIŠÈE;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;BOÈNO TRÈENJE;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;154821;550704;4;;-1;;MARIBOR;;;;;0;0;,00;,00
7927;Z MATERIALNO ŠKODO;MARIBOR;09.06.2025;14;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;64033;MARIBOR;00503;ŠPELINA ULICA;1;KRIŽIŠÈE;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;BOÈNO TRÈENJE;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;154821;550704;5;;-1;;MARIBOR;;;;;0;0;,00;,00
7927;Z MATERIALNO ŠKODO;MARIBOR;09.06.2025;14;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;64033;MARIBOR;00503;ŠPELINA ULICA;1;KRIŽIŠÈE;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;BOÈNO TRÈENJE;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;154821;550704;6;POVZROÈITELJ;25;MOŠKI;PTUJ;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;03;08;,00;,00
7927;Z MATERIALNO ŠKODO;MARIBOR;09.06.2025;14;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;64033;MARIBOR;00503;ŠPELINA ULICA;1;KRIŽIŠÈE;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;BOÈNO TRÈENJE;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;154821;550704;7;UDELEŽENEC;32;MOŠKI;PTUJ;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;14;09;,00;,00
7928;Z MATERIALNO ŠKODO;NOVA GORICA;16.04.2025;14;NE;CESTA;GLAVNA CESTA II. REDA;00103;PERŠETI-N.GORICA-ŠEMPETER;01486;KROMBERK-ROŽNA DOLINA;873;CESTA;NEUSTREZNA VARNOSTNA RAZDALJA;NALETNO TRÈENJE;OBLAÈNO;GOST;SUHO;ASFALT;91006;395456;1;POVZROÈITELJ;23;MOŠKI;NOVA GORICA;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;05;01;,00;,00
7928;Z MATERIALNO ŠKODO;NOVA GORICA;16.04.2025;14;NE;CESTA;GLAVNA CESTA II. REDA;00103;PERŠETI-N.GORICA-ŠEMPETER;01486;KROMBERK-ROŽNA DOLINA;873;CESTA;NEUSTREZNA VARNOSTNA RAZDALJA;NALETNO TRÈENJE;OBLAÈNO;GOST;SUHO;ASFALT;91006;395456;2;UDELEŽENEC;44;MOŠKI;NOVA GORICA;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;26;05;,00;,00
7929;Z LAŽJO TELESNO POŠKODBO;LITIJA;13.06.2025;7;NE;CESTA;GLAVNA CESTA II. REDA;00108;LJ ÈRNUÈE - ZIDANI MOST;01182;RIBÈE-LITIJA;3000;CESTA;NEPRAVILNOSTI NA TOVORU;OSTALO;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;107261;484001;1;POVZROÈITELJ;47;MOŠKI;SEVNICA;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;20;05;,00;,00
7929;Z LAŽJO TELESNO POŠKODBO;LITIJA;13.06.2025;7;NE;CESTA;GLAVNA CESTA II. REDA;00108;LJ ÈRNUÈE - ZIDANI MOST;01182;RIBÈE-LITIJA;3000;CESTA;NEPRAVILNOSTI NA TOVORU;OSTALO;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;107261;484001;2;UDELEŽENEC;46;MOŠKI;LJUBLJANA;SLOVENIJA;LAŽJA TELESNA POŠKODBA;VOZNIK OSEBNEGA AVTOMOBILA;NEZNANO;27;06;,00;,00
7930;Z MATERIALNO ŠKODO;KOPER;11.06.2025;12;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;17002;ANKARAN;00015;REGENTOVA ULICA;2;PARKIRNI PROSTOR;PREMIKI Z VOZILOM;OPLAŽENJE;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;49598;401418;1;UDELEŽENEC;21;MOŠKI;IZOLA;SLOVENIJA;BREZ POŠKODBE;OSTALO;NEZNANO;0;0;,00;,00
7931;Z LAŽJO TELESNO POŠKODBO;KOPER;12.06.2025;13;DA;NASELJE;NASELJE BREZ ULIÈNEGA SISTEMA;06010;ÈEŠENIK;0;NI ODSEKOV;21;CESTA;NEPRAVILNA STRAN / SMER VOŽNJE;PREVRNITEV VOZILA;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;113936;470940;1;POVZROÈITELJ;47;MOŠKI;;BOSNA IN HERCEGOVINA;LAŽJA TELESNA POŠKODBA;KOLESAR;NE;0;0;,00;,00
7932;Z MATERIALNO ŠKODO;ŽALEC;12.06.2025;14;NE;CESTA;REGIONALNA CESTA II. REDA;00447;MEDLOG-ŽALEC-ŠEMP.-TRZIN;00291;LOÈICA-TROJANE;0;KRIŽIŠÈE;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;BOÈNO TRÈENJE;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;120901;495642;1;POVZROÈITELJ;76;MOŠKI;CELJE;SLOVENIJA;BREZ POŠKODBE;VOZNIK TOVORNEGA VOZILA;DA;56;03;,00;,00
7932;Z MATERIALNO ŠKODO;ŽALEC;12.06.2025;14;NE;CESTA;REGIONALNA CESTA II. REDA;00447;MEDLOG-ŽALEC-ŠEMP.-TRZIN;00291;LOÈICA-TROJANE;0;KRIŽIŠÈE;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;BOÈNO TRÈENJE;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;120901;495642;2;UDELEŽENEC;38;ŽENSKI;ZAGORJE OB SAVI;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;0;0;,00;,00
7933;Z LAŽJO TELESNO POŠKODBO;PIRAN;10.06.2025;11;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;40007;PORTOROŽ;00013;OBALA;26;CESTA;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;BOÈNO TRÈENJE;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;41915;390282;1;UDELEŽENEC;42;MOŠKI;;HRVAŠKA;BREZ POŠKODBE;VOZNIK AVTOBUSA;NEZNANO;12;00;,00;,00
7933;Z LAŽJO TELESNO POŠKODBO;PIRAN;10.06.2025;11;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;40007;PORTOROŽ;00013;OBALA;26;CESTA;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;BOÈNO TRÈENJE;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;41915;390282;2;POVZROÈITELJ;91;MOŠKI;PIRAN;SLOVENIJA;LAŽJA TELESNA POŠKODBA;KOLESAR;NEZNANO;0;0;,00;,00
7934;Z MATERIALNO ŠKODO;PTUJ;06.06.2025;14;NE;CESTA;REGIONALNA CESTA III. REDA;00690;MAJŠPERK-JUROVCI-ZG.LESK.;01235;TRŽEC-ZG.LESKOVEC;14900;CESTA;NEPRAVILNA STRAN / SMER VOŽNJE;OPLAŽENJE;OBLAÈNO;TEKOÈ (NORMALEN);SUHO;ASFALT;129431;573106;1;UDELEŽENEC;54;ŽENSKI;;HRVAŠKA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;17;01;,00;,00
7934;Z MATERIALNO ŠKODO;PTUJ;06.06.2025;14;NE;CESTA;REGIONALNA CESTA III. REDA;00690;MAJŠPERK-JUROVCI-ZG.LESK.;01235;TRŽEC-ZG.LESKOVEC;14900;CESTA;NEPRAVILNA STRAN / SMER VOŽNJE;OPLAŽENJE;OBLAÈNO;TEKOÈ (NORMALEN);SUHO;ASFALT;129431;573106;2;POVZROÈITELJ;39;MOŠKI;;MOLDAVIJA;BREZ POŠKODBE;VOZNIK TOVORNEGA VOZILA;DA;11;05;,00;,00
7935;S HUDO TELESNO POŠKODBO;PIRAN;10.06.2025;9;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;40007;PORTOROŽ;00021;SENÈNA POT;2;CESTA;NEPRILAGOJENA HITROST;OSTALO;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;42569;390290;1;POVZROÈITELJ;71;MOŠKI;PIRAN;SLOVENIJA;HUDA TELESNA POŠKODBA;KOLESAR;DA;0;0;,00;,00
7936;Z LAŽJO TELESNO POŠKODBO;KOÈEVJE;10.06.2025;18;NE;CESTA;REGIONALNA CESTA;00214;KOÈEVJE-STARI LOG-DVOR;01156;KOÈEVJE-STARI LOG;11097;CESTA;NEPRILAGOJENA HITROST;PREVRNITEV VOZILA;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;64843;493395;1;POVZROÈITELJ;28;ŽENSKI;KRŠKO;SLOVENIJA;LAŽJA TELESNA POŠKODBA;VOZNIK ŠTIRIKOLESA;DA;00;02;,00;,00
7937;Z LAŽJO TELESNO POŠKODBO;SLOVENJ GRADEC;12.06.2025;10;NE;CESTA;GLAVNA CESTA;00004;DRAVOGRAD-SG-ARJA VAS;01259;SL.GRADEC-ZG.DOLIÈ;4000;CESTA;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;BOÈNO TRÈENJE;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;148012;509696;1;POVZROÈITELJ;82;MOŠKI;RAVNE NA KOROŠKEM;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;56;04;,00;,00
7937;Z LAŽJO TELESNO POŠKODBO;SLOVENJ GRADEC;12.06.2025;10;NE;CESTA;GLAVNA CESTA;00004;DRAVOGRAD-SG-ARJA VAS;01259;SL.GRADEC-ZG.DOLIÈ;4000;CESTA;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;BOÈNO TRÈENJE;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;148012;509696;2;UDELEŽENEC;51;MOŠKI;SLOVENJ GRADEC;SLOVENIJA;LAŽJA TELESNA POŠKODBA;VOZNIK MOTORNEGA KOLESA;DA;15;08;,00;,00
7938;Z LAŽJO TELESNO POŠKODBO;MURSKA SOBOTA;27.05.2025;11;NE;CESTA;REGIONALNA CESTA III. REDA;00716;LEMERJE - GRAD - KUZMA;05630;GRAD-KUZMA;3800;CESTA;NEPRILAGOJENA HITROST;OSTALO;JASNO;REDEK;SUHO;ASFALT;188284;583037;1;POVZROÈITELJ;13;MOŠKI;MURSKA SOBOTA;SLOVENIJA;LAŽJA TELESNA POŠKODBA;KOLESAR;DA;0;0;,00;,00
7939;S HUDO TELESNO POŠKODBO;NOVA GORICA;11.06.2025;7;NE;CESTA;LOKALNA CESTA;92830;OSTALE LOKALNE CESTE;0;NI ODSEKOV;700;CESTA;NEPRILAGOJENA HITROST;TRÈENJE V OBJEKT;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;99669;391598;1;POVZROÈITELJ;56;ŽENSKI;NOVA GORICA;SLOVENIJA;HUDA TELESNA POŠKODBA;VOZNIK OSEBNEGA AVTOMOBILA;NE;36;10;,00;,00
7939;S HUDO TELESNO POŠKODBO;NOVA GORICA;11.06.2025;7;NE;CESTA;LOKALNA CESTA;92830;OSTALE LOKALNE CESTE;0;NI ODSEKOV;700;CESTA;NEPRILAGOJENA HITROST;TRÈENJE V OBJEKT;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;99669;391598;2;UDELEŽENEC;16;MOŠKI;NOVA GORICA;SLOVENIJA;LAŽJA TELESNA POŠKODBA;POTNIK;DA;0;0;,00;,00
7940;Z LAŽJO TELESNO POŠKODBO;MURSKA SOBOTA;10.05.2025;20;NE;CESTA;LOKALNA CESTA;95677;SEBEBORCI-KANÈEVCI;0;NI ODSEKOV;32;CESTA;NEPRILAGOJENA HITROST;PREVRNITEV VOZILA;JASNO;REDEK;SUHO;ASFALT;179095;593704;1;POVZROÈITELJ;52;MOŠKI;MURSKA SOBOTA;SLOVENIJA;LAŽJA TELESNA POŠKODBA;KOLESAR;NE;0;0;,00;1,88
7941;Z MATERIALNO ŠKODO;LJUBLJANA;10.06.2025;16;NE;CESTA;AVTOCESTA;000A1;ŠENTILJ-MB-CE-LJ-PO-SRMIN;00646;DOMŽALE-ŠENTJAKOB;4400;CESTA;NEUSTREZNA VARNOSTNA RAZDALJA;NALETNO TRÈENJE;JASNO;GOST;SUHO;ASFALT;106700;468468;1;UDELEŽENEC;23;ŽENSKI;SLOVENSKA BISTRICA;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;04;00;,00;,00
7941;Z MATERIALNO ŠKODO;LJUBLJANA;10.06.2025;16;NE;CESTA;AVTOCESTA;000A1;ŠENTILJ-MB-CE-LJ-PO-SRMIN;00646;DOMŽALE-ŠENTJAKOB;4400;CESTA;NEUSTREZNA VARNOSTNA RAZDALJA;NALETNO TRÈENJE;JASNO;GOST;SUHO;ASFALT;106700;468468;2;POVZROÈITELJ;25;MOŠKI;SEŽANA;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;06;08;,00;,00
7942;Z LAŽJO TELESNO POŠKODBO;LJUBLJANA;25.05.2025;14;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;25001;LJUBLJANA;25216;ŽUPANÈIÈEVA ULICA;6;KRIŽIŠÈE;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;BOÈNO TRÈENJE;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;101577;461405;1;UDELEŽENEC;62;MOŠKI;RADOVLJICA;SLOVENIJA;LAŽJA TELESNA POŠKODBA;OSTALO;NE;0;0;,00;,00
7942;Z LAŽJO TELESNO POŠKODBO;LJUBLJANA;25.05.2025;14;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;25001;LJUBLJANA;25216;ŽUPANÈIÈEVA ULICA;6;KRIŽIŠÈE;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;BOÈNO TRÈENJE;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;101577;461405;2;POVZROÈITELJ;23;ŽENSKI;GROSUPLJE;BOSNA IN HERCEGOVINA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;02;07;,00;,00
7943;Z MATERIALNO ŠKODO;LJUBLJANA;13.06.2025;10;NE;CESTA;AVTOCESTA;000A1;ŠENTILJ-MB-CE-LJ-PO-SRMIN;00051;LJ KOZARJE-BREZOVICA;1100;CESTA;PREMIKI Z VOZILOM;BOÈNO TRÈENJE;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;99360;457163;1;POVZROÈITELJ;66;MOŠKI;;NEMÈIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;48;06;,00;,00
7943;Z MATERIALNO ŠKODO;LJUBLJANA;13.06.2025;10;NE;CESTA;AVTOCESTA;000A1;ŠENTILJ-MB-CE-LJ-PO-SRMIN;00051;LJ KOZARJE-BREZOVICA;1100;CESTA;PREMIKI Z VOZILOM;BOÈNO TRÈENJE;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;99360;457163;2;UDELEŽENEC;31;MOŠKI;;INDIJA;BREZ POŠKODBE;VOZNIK TOVORNEGA VOZILA;DA;05;05;,00;,00
7944;Z MATERIALNO ŠKODO;NOVA GORICA;25.04.2025;23;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;37075;NOVA GORICA;00082;SEDEJEVA ULICA;1;KRIŽIŠÈE;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;ÈELNO TRÈENJE;OBLAÈNO;TEKOÈ (NORMALEN);SUHO;ASFALT;92051;395361;1;UDELEŽENEC;18;ŽENSKI;AJDOVŠÈINA;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;00;01;,00;,00
7944;Z MATERIALNO ŠKODO;NOVA GORICA;25.04.2025;23;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;37075;NOVA GORICA;00082;SEDEJEVA ULICA;1;KRIŽIŠÈE;NEUPOŠTEVANJE PRAVIL O PREDNOSTI;ÈELNO TRÈENJE;OBLAÈNO;TEKOÈ (NORMALEN);SUHO;ASFALT;92051;395361;2;POVZROÈITELJ;37;MOŠKI;NOVA GORICA;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;19;07;,24;,00
7945;Z MATERIALNO ŠKODO;DOMŽALE;13.06.2025;13;DA;NASELJE;NASELJE Z ULIÈNIM SISTEMOM;06123;ŠENTVID PRI LUKOVICI;00015;ŠTAJERSKA CESTA;15;CESTA;NEPRAVILNA STRAN / SMER VOŽNJE;ÈELNO TRÈENJE;JASNO;TEKOÈ (NORMALEN);SUHO;ASFALT;113731;474990;1;POVZROÈITELJ;49;ŽENSKI;ŠENTJUR PRI CELJU;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;25;04;,31;,00
7946;Z MATERIALNO ŠKODO;LJUBLJANA;13.06.2025;11;NE;CESTA;AVTOCESTA;000A1;ŠENTILJ-MB-CE-LJ-PO-SRMIN;00051;LJ KOZARJE-BREZOVICA;1000;CESTA;PREMIKI Z VOZILOM;TRÈENJE V STOJEÈE / PARKIRANO VOZILO;JASNO;GOST;SUHO;ASFALT;99452;457191;1;POVZROÈITELJ;54;ŽENSKI;NOVA GORICA;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;36;05;,00;,00
7946;Z MATERIALNO ŠKODO;LJUBLJANA;13.06.2025;11;NE;CESTA;AVTOCESTA;000A1;ŠENTILJ-MB-CE-LJ-PO-SRMIN;00051;LJ KOZARJE-BREZOVICA;1000;CESTA;PREMIKI Z VOZILOM;TRÈENJE V STOJEÈE / PARKIRANO VOZILO;JASNO;GOST;SUHO;ASFALT;99452;457191;2;UDELEŽENEC;20;ŽENSKI;LOGATEC;SLOVENIJA;BREZ POŠKODBE;VOZNIK OSEBNEGA AVTOMOBILA;DA;01;11;,00;,00
